"anAgeHorvathLabID","profiled","SpeciesLatinName","CommonNames","HAGRID","Kingdom","Phylum","Class","Order","Family","Genus","Species","Common.name","Female.maturity..days.","Male.maturity..days.","Gestation.Incubation..days.","Weaning..days.","Litter.Clutch.size","Litters.Clutches.per.year","Inter.litter.Interbirth.interval","Birth.weight..g.","Weaning.weight..g.","Growth.rate..1.days.","Source","Specimen.origin","Sample.size","Data.quality","IMR..per.yr.","MRDT..yrs.","Metabolic.rate..W.","Body.mass..g.","Temperature..K.","References","PanTHERIA.ActivityCycle","PanTHERIA.AdultBodyMass_g","PanTHERIA.AdultForearmLen_mm","PanTHERIA.AdultHeadBodyLen_mm","PanTHERIA.AgeatEyeOpening_d","PanTHERIA.AgeatFirstBirth_d","PanTHERIA.BasalMetRate_mLO2hr","PanTHERIA.BasalMetRateMass_g","PanTHERIA.DietBreadth","PanTHERIA.DispersalAge_d","PanTHERIA.GestationLen_d","PanTHERIA.HabitatBreadth","PanTHERIA.HomeRange_km2","PanTHERIA.HomeRange_Indiv_km2","PanTHERIA.InterbirthInterval_d","PanTHERIA.LitterSize","PanTHERIA.LittersPerYear","PanTHERIA.MaxLongevity_m","PanTHERIA.NeonateBodyMass_g","PanTHERIA.NeonateHeadBodyLen_mm","PanTHERIA.PopulationDensity_n.km2","PanTHERIA.PopulationGrpSize","PanTHERIA.SexualMaturityAge_d","PanTHERIA.SocialGrpSize","PanTHERIA.TeatNumber","PanTHERIA.Terrestriality","PanTHERIA.TrophicLevel","PanTHERIA.WeaningAge_d","PanTHERIA.WeaningBodyMass_g","PanTHERIA.WeaningHeadBodyLen_mm","PanTHERIA.References","PanTHERIA.AdultBodyMass_g_EXT","PanTHERIA.LittersPerYear_EXT","PanTHERIA.NeonateBodyMass_g_EXT","PanTHERIA.WeaningBodyMass_g_EXT","PanTHERIA.GR_Area_km2","PanTHERIA.GR_MaxLat_dd","PanTHERIA.GR_MinLat_dd","PanTHERIA.GR_MidRangeLat_dd","PanTHERIA.GR_MaxLong_dd","PanTHERIA.GR_MinLong_dd","PanTHERIA.GR_MidRangeLong_dd","PanTHERIA.HuPopDen_Min_n.km2","PanTHERIA.HuPopDen_Mean_n.km2","PanTHERIA.HuPopDen_5p_n.km2","PanTHERIA.HuPopDen_Change","PanTHERIA.Precip_Mean_mm","PanTHERIA.Temp_Mean_01degC","PanTHERIA.AET_Mean_mm","PanTHERIA.PET_Mean_mm","maxanAge","weightanAge","maxAgeFromFolder","weightFromFolder","maxAgeCaesar","weightCaesar","averagedMaturity.yrs","Hibernation","SpeciesAbbreviation","PanTHERIA.MaxLongevity","MammalNumberHorvath","OrderNumberHorvath","FamilyNumberHorvath","SpeciesNumberHorvath","CancerMortalityRisk.Vinczeo2021","CumulativeIncidenceCancerMortality.Vincze2021","Diet..Animal.","Diet..Invertebrate.","Diet..Vertebrate.","Diet..Fish.","Diet..Reptile.","Diet..Bird."
7740,FALSE,"Sphiggurus insidiosus",NA,NA,NA,NA,"Mammalia","Rodentia","Erethizontidae","Sphiggurus","insidiosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,998.32,NA,NA,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,0.97,NA,NA,NA,NA,26.3,NA,NA,NA,5,2,2,NA,NA,NA,"730;2151;2655",NA,NA,NA,NA,1080607.65,-7.08,-23.55,-15.31,-36.61,-46.85,-41.73,3,71.21,4,0.06,100.43,221.7,1071.72,1403.78,NA,NA,NA,NA,NA,NA,NA,NA,"Sphggrsin",NA,"9.8.11",9,8,11,NA,NA,NA,NA,NA,NA,NA,NA
7741,FALSE,"Sphiggurus melanurus",NA,NA,NA,NA,"Mammalia","Rodentia","Erethizontidae","Sphiggurus","melanurus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,398.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2431",NA,NA,NA,NA,287506.93,6.66,1.28,3.97,-51.68,-59.68,-55.68,0,3.22,0,0.07,167.14,254.83,1504.81,1718.72,NA,NA,NA,NA,NA,NA,NA,NA,"Sphggrsml",NA,"9.8.12",9,8,12,NA,NA,NA,NA,NA,NA,NA,NA
7742,FALSE,"Aepeomys lugens",NA,NA,NA,NA,"Mammalia","Rodentia","Cricetidae","Aepeomys","lugens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"2151;2655",NA,NA,NA,NA,83652.35,9.49,1.39,5.44,-69.76,-76.35,-73.05,2,76.3,5,0.09,104.03,191.5,1406.36,1535.31,NA,NA,NA,NA,NA,NA,NA,NA,"Apmyslg",NA,"9.5.549",9,5,549,NA,NA,NA,NA,NA,NA,NA,NA
7743,FALSE,"Aepeomys reigi",NA,NA,NA,NA,"Mammalia","Rodentia","Cricetidae","Aepeomys","reigi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Apmr",NA,"9.5.550",9,5,550,NA,NA,NA,NA,NA,NA,NA,NA
7744,FALSE,"Aethomys chrysophilus",NA,NA,NA,NA,"Mammalia","Rodentia","Muridae","Aethomys","chrysophilus",NA,NA,NA,26.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.85,NA,141.52,11.25,138,NA,NA,NA,NA,26.17,NA,NA,NA,NA,3.09,NA,NA,4.43,NA,66.18,NA,96.05,NA,NA,NA,NA,24.88,30.99,NA,"456;475;730;1244;1297;1798;2655;3054",NA,NA,NA,NA,5508479.37,-0.06,-33.43,-16.74,40.84,11.71,26.27,0,27.39,1,0.14,66.56,210.53,756.84,1442.8,NA,NA,NA,NA,NA,NA,0.263150684931507,NA,"Athmc",NA,"9.9.612",9,9,612,NA,NA,NA,NA,NA,NA,NA,NA
7745,FALSE,"Aethomys hindei",NA,NA,NA,NA,"Mammalia","Rodentia","Muridae","Aethomys","hindei",NA,NA,NA,24.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140.65,NA,NA,NA,NA,NA,NA,NA,NA,24.66,NA,0.000609998,0.000777976,NA,2.05,NA,NA,NA,NA,2191.47,NA,59.11,NA,NA,NA,NA,NA,NA,NA,"456;730;1297;2175;2655",NA,NA,NA,NA,2209180.32,10.07,-4.58,2.74,40.54,11.65,26.09,0,29.39,1,0.09,101.33,242.37,1118.11,1603,NA,NA,NA,NA,NA,NA,0.161945205479452,NA,"Athh",NA,"9.9.613",9,9,613,NA,NA,NA,NA,NA,NA,NA,NA
7746,FALSE,"Aethomys ineptus",NA,NA,NA,NA,"Mammalia","Rodentia","Muridae","Aethomys","ineptus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.16,NA,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"456;608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ati",NA,"9.9.614",9,9,614,NA,NA,NA,NA,NA,NA,NA,NA
7747,FALSE,"Aethomys kaiseri",NA,NA,NA,NA,"Mammalia","Rodentia","Muridae","Aethomys","kaiseri",NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.99,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,3,NA,NA,6.09,NA,NA,NA,NA,NA,NA,NA,NA,26,39.52,NA,"1297;2655",NA,NA,NA,NA,2751633.59,-0.54,-17.04,-8.79,36.88,16.11,26.49,1,26.34,2,0.2,97,218.7,948.67,1485.93,NA,NA,NA,NA,NA,NA,NA,NA,"Atk",NA,"9.9.615",9,9,615,NA,NA,NA,NA,NA,NA,NA,NA
7748,FALSE,"Aethomys nyikae",NA,NA,NA,NA,"Mammalia","Rodentia","Muridae","Aethomys","nyikae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297",NA,NA,NA,NA,1442818.13,-6.9,-19.85,-13.37,35.41,16.48,25.94,1,16.83,2,0.18,100.31,221.21,910.84,1451.97,NA,NA,NA,NA,NA,NA,NA,NA,"Athmysny",NA,"9.9.616",9,9,616,NA,NA,NA,NA,NA,NA,NA,NA
7749,FALSE,"Aethomys silindensis",NA,NA,NA,NA,"Mammalia","Rodentia","Muridae","Aethomys","silindensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77194.26,-17.4,-21.31,-19.36,34.43,31.74,33.09,5,28.27,5,0.2,89,220.69,932.92,1411.12,NA,NA,NA,NA,NA,NA,NA,NA,"Athmyssl",NA,"9.9.617",9,9,617,NA,NA,NA,NA,NA,NA,NA,NA
7750,FALSE,"Aethomys stannarius",NA,NA,NA,NA,"Mammalia","Rodentia","Muridae","Aethomys","stannarius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285522.83,12.57,7.47,10.02,13.87,7.55,10.71,5,79.16,8,0.12,88.53,258.7,842.93,1658.52,NA,NA,NA,NA,NA,NA,NA,NA,"Athmysst",NA,"9.9.618",9,9,618,NA,NA,NA,NA,NA,NA,NA,NA
7751,FALSE,"Aethomys thomasi",NA,NA,NA,NA,"Mammalia","Rodentia","Muridae","Aethomys","thomasi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189059.96,-9.48,-15.65,-12.57,18,13.42,15.71,1,16.37,1,0.13,98.49,201.86,923.19,1345.29,NA,NA,NA,NA,NA,NA,NA,NA,"Atht",NA,"9.9.619",9,9,619,NA,NA,NA,NA,NA,NA,NA,NA
7752,FALSE,"Ailurops melanotis",NA,NA,NA,NA,"Mammalia","Diprotodontia","Phalangeridae","Ailurops","melanotis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alrpsm",NA,"11.3.20",11,3,20,NA,NA,NA,NA,NA,NA,NA,NA
7753,FALSE,"Akodon aerosus",NA,NA,NA,NA,"Mammalia","Rodentia","Cricetidae","Akodon","aerosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,160799.5,-1.49,-16.2,-8.85,-67.65,-78.17,-72.91,1,10.09,1,0.11,200.29,194.43,1341.01,1442.62,NA,NA,NA,NA,NA,NA,NA,NA,"Akdnar",NA,"9.5.551",9,5,551,NA,NA,NA,NA,NA,NA,NA,NA
7754,FALSE,"Spilocuscus papuensis",NA,NA,NA,NA,"Mammalia","Diprotodontia","Phalangeridae","Spilocuscus","papuensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3163.91,-0.007690123,-0.45,-0.23,131.33,130.2,130.77,5,5,5,0,219,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Splcp",NA,"11.3.21",11,3,21,NA,NA,NA,NA,NA,NA,NA,NA
7755,FALSE,"Spilocuscus rufoniger",NA,NA,NA,NA,"Mammalia","Diprotodontia","Phalangeridae","Spilocuscus","rufoniger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5999.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"975;1848;2655",NA,NA,NA,NA,113157.49,-2.27,-6.66,-4.47,147.76,137.88,142.82,2,8.25,5,0.12,252.11,260.15,1688.05,1718.09,NA,NA,NA,NA,NA,NA,NA,NA,"Splr",NA,"11.3.22",11,3,22,NA,NA,NA,NA,NA,NA,NA,NA
7756,FALSE,"Spilogale angustifrons",NA,NA,NA,NA,"Mammalia","Carnivora","Mephitidae","Spilogale","angustifrons",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Splga",NA,"5.17.1",5,17,1,NA,NA,NA,NA,NA,NA,NA,NA
7757,FALSE,"Spilogale gracilis",NA,NA,NA,NA,"Mammalia","Carnivora","Mephitidae","Spilogale","gracilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3831634.7,51.59,21.59,36.59,-97.73,-126.3,-112.01,0,22.96,0,0.1,34.13,117.65,418.03,1007.45,NA,NA,NA,NA,NA,NA,NA,NA,"Splgg",NA,"5.17.2",5,17,2,NA,NA,NA,NA,NA,NA,NA,NA
7758,FALSE,"Spilogale pygmaea",NA,NA,NA,NA,"Mammalia","Carnivora","Mephitidae","Spilogale","pygmaea",NA,NA,NA,47.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,365,NA,NA,28,NA,NA,NA,6,NA,47.22,1,NA,NA,NA,4,NA,NA,6.9,62.99,NA,NA,NA,NA,8,1,2,NA,NA,NA,"1113;1297;2655",NA,NA,NA,NA,95598.41,23.33,15.64,19.49,-94.4,-106.45,-100.42,6,36.44,8,0.06,97.2,217.13,888.37,1676.63,NA,NA,NA,NA,NA,NA,NA,NA,"Splglpy",NA,"5.17.3",5,17,3,NA,NA,NA,NA,NA,NA,NA,NA
7759,FALSE,"Srilankamys ohiensis",NA,NA,NA,NA,"Mammalia","Rodentia","Muridae","Srilankamys","ohiensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8580.23,7.6,6.29,6.95,81.62,80.8,81.21,100,200.51,100,0.04,148.28,252.29,1516.81,1540.3,NA,NA,NA,NA,NA,NA,NA,NA,"Srlo",NA,"9.9.620",9,9,620,NA,NA,NA,NA,NA,NA,NA,NA
7760,FALSE,"Steatomys bocagei",NA,NA,NA,NA,"Mammalia","Rodentia","Nesomyidae","Steatomys","bocagei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sttb",NA,"9.12.54",9,12,54,NA,NA,NA,NA,NA,NA,NA,NA
7761,FALSE,"Steatomys caurinus",NA,NA,NA,NA,"Mammalia","Rodentia","Nesomyidae","Steatomys","caurinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1223000.7,15.2,5.8,10.5,9.51,-17.11,-3.79,3,46.76,7,0.13,105.79,268.27,968.31,1585.17,NA,NA,NA,NA,NA,NA,NA,NA,"Sttmyscr",NA,"9.12.55",9,12,55,NA,NA,NA,NA,NA,NA,NA,NA
7762,FALSE,"Steatomys cuppedius",NA,NA,NA,NA,"Mammalia","Rodentia","Nesomyidae","Steatomys","cuppedius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490786.66,16.32,5.37,10.85,9.08,-16.66,-3.79,3,100.72,10,0.1,139.33,262.06,1096.6,1571.68,NA,NA,NA,NA,NA,NA,NA,NA,"Sttmyscp",NA,"9.12.56",9,12,56,NA,NA,NA,NA,NA,NA,NA,NA
7763,FALSE,"Steatomys jacksoni",NA,NA,NA,NA,"Mammalia","Rodentia","Nesomyidae","Steatomys","jacksoni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5980.85,7.9,7.08,7.49,-1.08,-1.93,-1.5,38,68.51,38,0.21,113.75,264.99,1276.26,1663.74,NA,NA,NA,NA,NA,NA,NA,NA,"Stj",NA,"9.12.57",9,12,57,NA,NA,NA,NA,NA,NA,NA,NA
7764,FALSE,"Steatomys krebsii",NA,NA,NA,NA,"Mammalia","Rodentia","Nesomyidae","Steatomys","krebsii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1297;2655",NA,NA,NA,NA,1170401.63,-11.41,-34.83,-23.12,31.01,13.43,22.22,1,20.92,1,0.17,63.88,196.03,714.7,1352.51,NA,NA,NA,NA,NA,NA,NA,NA,"Sttk",NA,"9.12.58",9,12,58,NA,NA,NA,NA,NA,NA,NA,NA
7765,FALSE,"Steatomys opimus",NA,NA,NA,NA,"Mammalia","Rodentia","Nesomyidae","Steatomys","opimus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,40,NA,116.15,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,1.55,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,"1078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stto",NA,"9.12.59",9,12,59,NA,NA,NA,NA,NA,NA,NA,NA
7766,FALSE,"Steatomys parvus",NA,NA,NA,NA,"Mammalia","Rodentia","Nesomyidae","Steatomys","parvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,1086781.25,5.55,-28.27,-11.36,37.24,13.3,25.27,0,15.94,0,0.12,64.02,217.92,784.25,1489.22,NA,NA,NA,NA,NA,NA,NA,NA,"Sttmysprv",NA,"9.12.60",9,12,60,NA,NA,NA,NA,NA,NA,NA,NA
7767,FALSE,"Stenella clymene",NA,NA,NA,NA,"Mammalia","Artiodactyla","Delphinidae","Stenella","clymene",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,"511;2151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stnllcl",NA,"4.13.31",4,13,31,NA,NA,NA,NA,NA,NA,NA,NA
7768,FALSE,"Stenella frontalis",NA,NA,NA,NA,"Mammalia","Artiodactyla","Delphinidae","Stenella","frontalis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109999.99,NA,2130,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1217;2151;2655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stnf",NA,"4.13.32",4,13,32,NA,NA,NA,NA,NA,NA,NA,NA
7769,FALSE,"Stenella longirostris",NA,NA,NA,NA,"Mammalia","Artiodactyla","Delphinidae","Stenella","longirostris",NA,NA,NA,322.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,50500,NA,2130,NA,NA,NA,NA,2,NA,322.41,1,NA,NA,790.22,0.97,NA,NA,NA,NA,NA,190.5,2458.56,NA,NA,NA,3,465.88,NA,NA,"56;93;171;172;890;1217;1297;2151;2655",NA,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.73578082191781,NA,"Stnll",NA,"4.13.33",4,13,33,NA,NA,NA,NA,NA,NA,NA,NA
7770,FALSE,"Stenocephalemys albipes",NA,NA,NA,NA,"Mammalia","Rodentia","Muridae","Stenocephalemys","albipes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.41,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,"233",NA,NA,NA,NA,393242.25,15.43,3.54,9.49,42.25,34.2,38.22,2,87.57,4,0.15,88.33,180.63,986.57,1433.86,NA,NA,NA,NA,NA,NA,NA,NA,"Stncphlmysalbp",NA,"9.9.621",9,9,621,NA,NA,NA,NA,NA,NA,NA,NA
7771,FALSE,"Stenocephalemys albocaudata",NA,NA,NA,NA,"Mammalia","Rodentia","Muridae","Stenocephalemys","albocaudata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,64708.89,10,6.19,8.09,40.26,38.13,39.19,8,110.27,13,0.15,77.76,115.19,936.98,1424.93,NA,NA,NA,NA,NA,NA,NA,NA,"Stncphlmysalbc",NA,"9.9.622",9,9,622,NA,NA,NA,NA,NA,NA,NA,NA
7772,FALSE,"Stenocephalemys griseicauda",NA,NA,NA,NA,"Mammalia","Rodentia","Muridae","Stenocephalemys","griseicauda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,117886.45,13.78,5.92,9.85,40.59,37.32,38.95,4,105.58,13,0.15,88.04,133.05,933.83,1440.99,NA,NA,NA,NA,NA,NA,NA,NA,"Stng",NA,"9.9.623",9,9,623,NA,NA,NA,NA,NA,NA,NA,NA
7773,FALSE,"Stenocephalemys ruppi",NA,NA,NA,NA,"Mammalia","Rodentia","Muridae","Stenocephalemys","ruppi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2655",NA,NA,NA,NA,10289.98,6.72,5.37,6.05,37.85,36.9,37.37,38,102.66,38,0.14,68.48,199.9,1152.73,1267.26,NA,NA,NA,NA,NA,NA,NA,NA,"Stncr",NA,"9.9.624",9,9,624,NA,NA,NA,NA,NA,NA,NA,NA
